emp_no,first_name,last_name,title,birth_date
21509,Udo,Rubsam,Senior Staff,1952-04-03
21511,Panayotis,Rosiles,Senior Engineer,1953-04-26
21512,Pohua,Gornas,Engineer,1952-08-21
21518,Minghong,Slaats,Senior Staff,1952-06-29
21523,Eldridge,Lores,Senior Engineer,1954-10-24
21527,DeForest,Yurov,Senior Engineer,1955-02-03
21528,Kristin,Adachi,Senior Staff,1952-06-13
21537,Boutros,Mitchem,Staff,1955-07-20
21541,Mahendra,Krupka,Senior Staff,1953-05-01
21542,Miomir,Sherertz,Senior Staff,1953-07-29
21547,Fatemeh,Crooks,Senior Engineer,1954-02-20
21548,Maren,Gimbel,Senior Engineer,1953-08-26
21549,Cordelia,Magliocco,Senior Engineer,1954-01-05
21550,Zhongwei,Driscoll,Staff,1955-08-08
21552,Khoa,Masaki,Staff,1952-06-26
21555,Uinam,Biron,Senior Engineer,1953-06-28
21558,Chrisa,Doering,Senior Staff,1953-12-25
21560,Kyoichi,Dechter,Senior Staff,1953-09-28
21566,Angel,Demos,Senior Staff,1955-06-17
21573,Beshir,Farrar,Senior Staff,1954-03-05
21574,Vincent,Rosiles,Staff,1952-10-08
21576,Thodoros,Lorin,Senior Engineer,1955-02-13
21579,Hideo,Waymire,Engineer,1954-05-03
21580,Debatosh,Morton,Engineer,1952-10-21
21583,Elliott,Fasbender,Senior Staff,1954-10-13
21585,Shalesh,Gelosh,Senior Engineer,1953-04-18
21587,Marsha,Cromarty,Senior Staff,1954-05-04
21588,Licheng,Masamoto,Staff,1955-12-18
21590,Berry,Raoux,Senior Staff,1955-05-06
21594,Zhilian,Anick,Staff,1953-05-10
21595,Gro,Ginneken,Senior Staff,1953-06-10
21597,Masami,Pezzoli,Senior Engineer,1954-10-26
21599,Tzvetan,Kaiser,Staff,1954-08-25
21607,Jeane,Pleszkun,Senior Engineer,1952-06-20
21608,Tristan,Thisen,Engineer,1954-05-11
21609,Sibyl,Pappas,Senior Staff,1953-05-13
21612,Martial,Bardell,Senior Staff,1955-12-28
21613,Miomir,Harnett,Senior Engineer,1955-03-23
21615,Shirish,Morrey,Technique Leader,1952-12-23
21619,Siamak,Morton,Senior Staff,1954-05-28
21626,Goo,Anguita,Senior Engineer,1954-07-24
21627,Sigeru,Spell,Senior Staff,1953-06-19
21629,Nakhoon,Huxford,Engineer,1954-06-11
21632,Suzette,Bernini,Technique Leader,1954-10-08
21634,Vojin,Narahara,Senior Staff,1953-07-06
21636,Munir,Erde,Senior Staff,1952-08-28
21639,Caolyn,Domenig,Senior Engineer,1953-10-19
21642,Shaz,Erman,Senior Engineer,1952-06-05
21643,Yuuichi,Maksimenko,Senior Engineer,1953-10-15
21644,Kasidit,Docker,Assistant Engineer,1954-01-08
21646,Gila,Guardalben,Senior Engineer,1955-12-19
21648,Mayuko,Fandrianto,Senior Staff,1955-09-03
21649,Yuchang,Leivant,Staff,1954-03-16
21660,Kwan,Casperson,Senior Engineer,1953-08-27
21662,Shahid,Suermann,Senior Engineer,1953-03-06
21663,Eberhardt,Serra,Technique Leader,1955-12-19
21666,Remzi,Kroon,Engineer,1955-02-21
21669,Morrie,Servieres,Senior Staff,1952-12-12
21674,Kannan,Naumovich,Technique Leader,1952-05-09
21675,Vishu,Genin,Engineer,1952-03-19
21677,Zhensheng,Kavvadias,Senior Staff,1953-01-29
21683,Jiang,Velasco,Senior Staff,1953-03-12
21686,Kinh,Jansch,Engineer,1955-07-27
21687,Pranav,Horswill,Engineer,1954-09-26
21691,Gift,Kawashima,Senior Engineer,1953-04-15
21692,Reinhard,Hitomi,Senior Engineer,1954-09-01
21693,Palash,Schurmann,Senior Staff,1955-05-24
21694,Jouni,Ohori,Senior Engineer,1954-09-26
21697,Billur,Luke,Senior Staff,1953-11-22
21704,Xiaobin,Chorvat,Engineer,1952-07-04
21705,Aleksandar,Luon,Senior Staff,1953-12-27
21707,Piyawadee,Showalter,Senior Engineer,1953-11-29
21708,Angel,Lichtner,Senior Engineer,1953-12-09
21712,Georgy,Parveen,Engineer,1953-10-21
21713,Guther,Boreale,Senior Staff,1952-10-12
21715,Shawna,Skrikant,Technique Leader,1952-05-13
21725,Hyuncheol,Calkin,Assistant Engineer,1954-02-23
21728,Terresa,Dalton,Engineer,1952-03-26
21730,Shaowen,Laventhal,Engineer,1952-08-19
21732,Goa,Hanabata,Senior Engineer,1952-11-19
21736,Richara,Encarnacion,Engineer,1955-03-10
21741,Muneo,Raoux,Senior Engineer,1952-03-19
21748,Franziska,Poehlman,Senior Engineer,1955-03-10
21749,Heekeun,Kavanagh,Assistant Engineer,1955-12-15
21750,Padma,Shumilov,Senior Engineer,1954-09-09
21751,Uinam,Savasere,Technique Leader,1955-07-22
21753,Alenka,Eppinger,Staff,1955-01-09
21754,Kenroku,Jonsson,Senior Engineer,1953-02-20
21755,Jingling,Hutter,Technique Leader,1954-07-25
21758,Susumu,Picht,Senior Staff,1952-09-30
21760,Rosalyn,Jenevein,Senior Staff,1955-11-11
21767,Supot,Lieblein,Senior Staff,1953-02-05
21777,Zsolt,Staylopatis,Senior Staff,1953-05-04
21783,Domenick,Qiwen,Senior Engineer,1955-08-04
21788,Golgen,Unni,Engineer,1952-07-02
21793,Angus,Perng,Staff,1955-06-13
21800,Zengping,Massonet,Senior Staff,1954-10-20
21803,Mrinalini,Perz,Senior Engineer,1953-11-22
21804,Karlis,Scharstein,Senior Staff,1955-01-24
21808,Arra,Bharadwaj,Senior Staff,1954-01-30
21820,Sanjay,Khasidashvili,Senior Staff,1954-02-17
21821,Poornachandra,Schwartzbauer,Engineer,1955-12-24
21822,Uma,Sabnani,Senior Staff,1953-09-22
21828,Golgen,Schonegge,Staff,1955-02-13
21832,Suzette,Vecchio,Senior Staff,1952-11-01
21835,Mang,Luck,Senior Engineer,1953-09-27
21844,Feipei,Birta,Staff,1953-11-20
21846,Otilia,Valiente,Senior Engineer,1953-09-10
21848,Atreyi,Zhang,Senior Engineer,1955-04-30
21849,Krister,Jenevein,Senior Staff,1955-01-25
21851,Falguni,Budinsky,Senior Staff,1955-12-07
21852,Masadi,Klerer,Technique Leader,1955-12-29
21856,Nitsan,Randi,Engineer,1953-08-01
21858,Macha,Dichev,Engineer,1952-04-02
21859,Padma,Swen,Senior Engineer,1953-12-19
21862,Xiahua,Francisci,Senior Engineer,1955-09-27
21867,Goh,Candan,Engineer,1954-03-12
21869,Eberhardt,Krone,Senior Staff,1952-04-13
21871,Yongmao,Seiwald,Engineer,1955-08-29
21876,Jovan,Iisaku,Engineer,1953-03-26
21877,Brigham,Biran,Engineer,1954-02-27
21886,Ekawit,DiGiano,Senior Engineer,1952-03-22
21887,Sachem,Gien,Engineer,1954-12-10
21889,Oksana,Falck,Senior Engineer,1954-01-18
21890,Kamakshi,Uhrik,Senior Engineer,1952-07-07
21893,Erez,Belinskaya,Staff,1952-11-09
21894,Marke,Yemenis,Senior Staff,1952-10-19
21897,Sampalli,Kavanagh,Senior Staff,1953-04-30
21906,Kirk,Uhrik,Senior Engineer,1952-12-23
21908,Fen,Parfitt,Senior Engineer,1954-07-26
21910,Saeed,Bolsens,Senior Staff,1954-03-05
21915,Kitty,Erie,Senior Engineer,1953-11-12
21916,Alagu,Dymetman,Senior Engineer,1953-10-13
21920,Naftali,Schneeberger,Senior Engineer,1954-05-26
21923,Tadahiko,Karnin,Engineer,1953-02-27
21926,Boguslaw,Aloisi,Engineer,1953-04-04
21932,Shmuel,Grandbois,Senior Engineer,1954-10-28
21934,Hercules,Kroft,Senior Staff,1952-10-28
21939,Kazuhide,Cangellaris,Senior Engineer,1955-06-07
21943,Mong,DeMori,Engineer,1954-10-03
21944,Eric,Bresenham,Staff,1952-09-27
21947,Taisook,Facello,Senior Engineer,1954-06-18
21950,George,Biron,Senior Staff,1953-02-02
21953,Bader,Michaels,Staff,1952-11-06
21954,Bezalel,Lieblein,Staff,1955-11-22
21957,Yechiam,Zallocco,Assistant Engineer,1954-08-03
21958,Guther,Barriga,Senior Staff,1955-10-05
21959,Gretta,Christ,Engineer,1955-04-28
21961,Xuedong,Lovengreen,Engineer,1952-03-20
21973,Dulce,Emiris,Senior Engineer,1955-05-20
21975,Becky,Tetzlaff,Senior Engineer,1955-09-13
21976,Randy,Uhrig,Senior Staff,1954-06-13
21978,Nagui,Engberts,Engineer,1954-02-27
21980,Gen,Miyakawa,Senior Staff,1953-04-09
21984,Martine,Lemarechal,Staff,1953-05-23
21985,Nidapan,Broder,Senior Staff,1954-11-07
21987,Dipankar,Fontet,Staff,1954-11-27
21994,Lech,Babb,Senior Staff,1954-05-01
22000,Laurentiu,Chiodo,Technique Leader,1955-11-17
22003,Adin,Hinsberger,Engineer,1955-03-21
22007,Urs,Magliocco,Engineer,1955-07-08
22008,Karlis,Ferretti,Senior Staff,1955-11-30
22012,DeForest,Armand,Senior Engineer,1954-09-03
22023,Mart,Vidya,Senior Staff,1953-08-03
22024,Weidon,Flexer,Senior Engineer,1952-07-05
22025,Ugo,Pfau,Senior Staff,1954-04-05
22030,Lokesh,Hockney,Senior Staff,1953-06-01
22054,Ottavia,Benveniste,Senior Staff,1954-09-25
22056,Fumino,Manders,Staff,1954-10-22
22059,Spyrose,Rosis,Senior Staff,1953-03-14
22063,Van,Kusalik,Assistant Engineer,1952-06-24
22066,Nakhoon,Roison,Senior Engineer,1953-04-10
22072,Kasturi,Pettit,Senior Engineer,1952-12-02
22080,Shahar,Demos,Staff,1954-12-19
22081,Constantine,Baar,Senior Engineer,1952-07-21
22084,Martine,Lores,Senior Engineer,1954-06-13
22095,Breannda,Schlumberger,Senior Staff,1953-08-18
22097,Arunas,Dulin,Senior Engineer,1952-09-25
22100,Vishwani,Spataro,Senior Staff,1955-08-14
22106,Uriel,Halevi,Engineer,1952-09-30
22108,Nevio,Zweizig,Senior Engineer,1952-09-11
22111,Rasiah,Felcyn,Senior Staff,1952-02-04
22112,Yucai,Constantine,Senior Staff,1954-05-17
22115,Khosrow,Zhang,Senior Staff,1953-10-02
22121,Saeed,Pfau,Staff,1952-04-09
22133,Annemarie,Bernardeschi,Senior Staff,1954-06-20
22135,Guiseppe,Nyrup,Staff,1952-10-13
22136,Naftali,Thiran,Senior Staff,1954-06-11
22137,Doohun,Gomatam,Engineer,1955-09-02
22138,Gaurav,Anandan,Engineer,1953-11-28
22140,Susanne,Reghbati,Senior Staff,1954-10-15
22146,Volkmar,Suermann,Technique Leader,1952-12-27
22150,Kristina,Zweizig,Senior Staff,1953-09-09
22153,Amalendu,Badache,Staff,1952-03-25
22154,Yuguang,Cangellaris,Engineer,1952-11-26
22165,Alenka,Emiris,Staff,1954-06-16
22166,Doowon,Marrevee,Assistant Engineer,1954-02-01
22168,Miquel,Kenevan,Senior Staff,1953-10-03
22171,Jaideep,Crooks,Staff,1952-06-01
22178,Tzvetan,Linnainmaa,Engineer,1952-10-09
22179,Rosine,Garnick,Senior Staff,1953-05-09
22180,Iara,Luef,Engineer,1953-10-16
22182,Kristinn,Ramras,Senior Staff,1954-02-07
22183,Licheng,Luca,Staff,1954-11-13
22190,Berry,Perna,Technique Leader,1954-08-21
22195,Clyde,Egerstedt,Engineer,1955-07-21
22196,Aruna,Mukaidono,Senior Engineer,1953-11-04
22205,Rafols,Sichman,Senior Staff,1955-05-26
22210,Christoph,Pouyioutas,Senior Staff,1953-06-02
22212,Hilari,Mungall,Senior Engineer,1954-01-08
22213,Shaw,Seuren,Assistant Engineer,1955-05-06
22214,Tayeb,Lorho,Technique Leader,1953-11-04
22216,Thodoros,Cooley,Assistant Engineer,1952-02-24
22222,Isamu,Asrin,Technique Leader,1952-10-22
22224,Brendon,Rohrbach,Senior Staff,1954-12-13
22226,Bangqing,Vigier,Senior Staff,1953-04-24
22228,Mountaz,Gladwell,Engineer,1952-08-21
22233,Hyuncheol,Imataki,Staff,1954-02-24
22234,Arno,Narwekar,Senior Engineer,1954-10-02
22235,Fatemeh,Stellhorn,Staff,1955-11-01
22239,Wonhee,Alpin,Senior Engineer,1953-07-10
22255,Kristian,Merel,Senior Engineer,1955-06-23
22258,Marjo,Mungall,Staff,1954-03-04
22260,Shahaf,Danecki,Staff,1954-08-23
22263,Xiahua,Claffy,Senior Staff,1954-12-27
22265,Yonghong,Claffy,Senior Engineer,1954-09-22
22267,Shigeu,Tchuente,Senior Engineer,1954-04-15
22269,Berto,Reeken,Senior Staff,1953-02-27
22271,Sampalli,Kushnir,Senior Engineer,1954-12-01
22274,Baruch,DuCasse,Senior Staff,1954-06-22
22276,Tonny,Lorho,Senior Engineer,1952-04-27
22280,Mahendra,Pollacia,Senior Engineer,1952-02-22
22282,Shaz,Streit,Senior Staff,1953-03-23
22284,Pasqua,Slobodova,Senior Engineer,1955-08-17
22292,Ekawit,Bernardinello,Senior Staff,1953-01-29
22295,Yishay,Basart,Engineer,1954-06-10
22296,Leni,Petersohn,Staff,1952-03-08
22299,Yunming,Khalid,Senior Staff,1955-04-12
22301,Margareta,Sadowsky,Staff,1953-10-25
22303,Garnik,Lortz,Senior Engineer,1953-05-06
22304,Genki,Serdy,Senior Engineer,1952-04-06
22309,Lena,Liedekerke,Engineer,1954-02-07
22310,Sahrah,Sinitsyn,Senior Staff,1952-10-09
22311,Suzette,Kalsbeek,Assistant Engineer,1954-07-16
22315,Jayesh,Joslin,Senior Staff,1953-12-21
22325,Susanta,Hebden,Staff,1954-01-22
22326,Mani,Skafidas,Senior Staff,1955-04-02
22327,Douadi,Berendt,Staff,1953-10-25
22328,Tonny,Stroustrup,Technique Leader,1952-05-26
22329,Mario,Luga,Senior Engineer,1953-05-26
22330,Oksana,Verhaegen,Senior Staff,1954-07-17
22331,Gad,Sudkamp,Senior Engineer,1952-11-21
22332,Rosine,Hebden,Senior Staff,1953-08-08
22337,Leszek,Picci,Senior Staff,1955-02-28
22341,Shir,Barvinok,Senior Staff,1954-04-27
22344,Uzi,Mateescu,Senior Staff,1952-07-02
22352,Zorica,Verhoeff,Assistant Engineer,1952-04-02
22355,Naftali,Jiafu,Senior Staff,1952-12-12
22367,Terresa,Barinka,Senior Engineer,1955-05-12
22370,Aloys,Oxenboll,Staff,1955-09-08
22372,Mitchel,Bugrara,Senior Engineer,1952-09-10
22374,Soenke,Klassen,Senior Staff,1952-04-08
22375,Snehasis,Kulisch,Technique Leader,1954-07-06
22378,Tooru,Shumilov,Staff,1952-04-02
22381,Uma,Openshaw,Senior Staff,1955-03-24
22382,Goh,Rusmann,Senior Engineer,1953-04-27
22385,Wuxu,Paludetto,Senior Staff,1952-07-11
22391,Conor,Sevcikova,Senior Staff,1955-05-24
22394,Katsuo,Ladret,Engineer,1952-06-01
22395,Pintsang,Oberman,Senior Engineer,1955-11-25
22403,Gianluca,Koyama,Engineer,1954-04-25
22405,Gritta,Parveen,Senior Staff,1955-04-09
22410,Mori,Saoudi,Technique Leader,1953-05-22
22414,Khaled,Stentiford,Senior Engineer,1952-11-14
22416,Feiyu,Syrotiuk,Senior Staff,1952-10-26
22424,Krister,Engelmann,Engineer,1955-01-08
22427,Piyawadee,Krider,Senior Engineer,1954-07-03
22429,Franziska,Terekhov,Senior Engineer,1953-05-22
22432,Raimond,Sichman,Staff,1952-12-31
22437,Xiaoqiu,Orsini,Senior Engineer,1955-04-09
22438,Hatsukazu,dAstous,Senior Staff,1953-05-21
22440,Odinaldo,Restivo,Senior Staff,1953-08-23
22441,Angus,Neiman,Senior Engineer,1952-02-29
22443,Mari,Baja,Technique Leader,1953-02-01
22445,Kolar,Maraist,Engineer,1953-11-07
22449,Shahab,Millington,Senior Engineer,1953-03-03
22450,Jackson,Schnelling,Senior Staff,1953-07-04
22452,Vugranam,Weiland,Engineer,1952-10-22
22453,Ottavia,Pauthner,Staff,1953-09-28
22458,Guadalupe,Kleiser,Senior Engineer,1953-11-02
22461,Francoise,Xiaoshan,Staff,1953-08-15
22462,Lokesh,Anick,Senior Engineer,1954-07-31
22466,Stamatina,Menhardt,Engineer,1955-04-10
22475,Gay,Kavvadias,Staff,1955-08-07
22477,Uwe,Peyn,Senior Engineer,1955-08-16
22478,Adin,Luce,Senior Engineer,1953-06-29
22480,Boaz,Mikschl,Senior Staff,1954-09-21
22481,Mark,Ciolek,Senior Engineer,1953-07-13
22482,Perla,Parascandalo,Senior Engineer,1955-11-14
22484,Juyoung,Mandelberg,Engineer,1954-03-21
22489,Gopalakrishnan,Bressoud,Senior Staff,1953-11-12
22491,Behnaam,Kushnir,Staff,1955-04-04
22492,Xiaoqiu,Taubenfeld,Staff,1955-05-23
22496,Yongqiao,Yavatkar,Senior Engineer,1955-01-03
22508,Basem,Lienhardt,Staff,1952-03-18
22509,Zejun,Shumilov,Engineer,1955-10-17
22511,Sadun,Isard,Engineer,1954-07-07
22520,Mokhtar,Ranka,Senior Engineer,1953-05-05
22524,Somnath,Streng,Senior Staff,1955-11-21
22530,Tetsurou,Bazelow,Senior Staff,1955-10-06
22531,Abdulah,Wynblatt,Engineer,1953-03-21
22535,Alejandra,Chachaty,Staff,1952-12-12
22536,Sukumar,Andreotta,Senior Engineer,1954-08-19
22537,Zhonghui,Dolinsky,Staff,1955-05-04
22549,Reinhard,Michaels,Senior Staff,1954-12-31
22554,Rosine,Koprowski,Senior Staff,1955-09-22
22557,Abdulla,Luon,Senior Staff,1954-01-03
22561,Gritta,Sevcikova,Senior Staff,1952-04-30
22562,Dharmaraja,Atchley,Senior Staff,1955-08-08
22564,Jiafu,Sooriamurthi,Senior Staff,1955-01-23
22577,Golgen,Murillo,Senior Staff,1955-03-23
22582,Munehiko,Redmiles,Senior Engineer,1953-12-08
22583,Howell,Thorelli,Technique Leader,1952-04-25
22584,Bezalel,Feldhoffer,Engineer,1954-08-25
22585,Shirish,Sidje,Staff,1952-12-03
22587,Siddarth,Steenbeek,Senior Engineer,1954-02-21
22589,Sreekrishna,Teitelbaum,Senior Engineer,1953-07-05
22590,Suzette,Veevers,Senior Staff,1952-10-15
22592,Herbert,Beutelspacher,Staff,1953-12-09
22593,Danae,Jeansoulin,Senior Staff,1955-02-11
22596,Slavian,Wegerle,Senior Engineer,1953-11-09
22598,Kwun,Basawa,Senior Engineer,1952-06-30
22601,Shigenori,Staelin,Senior Staff,1952-02-19
22602,Sailaja,Gulik,Engineer,1954-03-22
22603,Shaw,Kaiser,Senior Engineer,1955-01-26
22606,Valdiodio,Thorensen,Engineer,1954-04-18
22608,Douadi,Erie,Technique Leader,1952-04-21
22609,Zvonko,Baalen,Staff,1955-06-18
22614,Dung,Madeira,Senior Engineer,1952-02-02
22616,Jianwen,Suwa,Senior Staff,1952-03-08
22617,Uli,Tibblin,Senior Engineer,1952-07-05
22619,Munenori,Lorch,Engineer,1953-12-21
22620,Terresa,Dusink,Senior Staff,1953-12-22
22623,Tommaso,Champarnaud,Senior Engineer,1952-11-07
22625,Weicheng,Pleszkun,Senior Engineer,1952-02-06
22627,Nishit,Rodiger,Staff,1953-06-22
22630,Bedrich,Docker,Engineer,1952-10-14
22633,Paloma,Foote,Senior Staff,1955-09-11
22634,Chinya,Awdeh,Senior Engineer,1955-04-14
22641,Feiyu,Fujisaki,Assistant Engineer,1952-12-16
22647,Lihong,Kuszyk,Senior Staff,1954-09-18
22649,Reuven,Driscoll,Senior Engineer,1952-04-23
22652,Hideo,Otillio,Staff,1955-07-20
22663,Bokyung,Fargier,Senior Engineer,1953-09-13
22672,Suvo,Brandsma,Technique Leader,1953-08-26
22675,Conrado,Kushnir,Senior Engineer,1954-07-20
22677,Uri,Lyonns,Staff,1954-02-22
22678,Mansur,McClure,Staff,1955-02-14
22679,Christophe,Ramaiah,Engineer,1955-04-17
22682,Kristina,Ananiadou,Senior Engineer,1952-12-01
22683,Tonny,Angiulli,Senior Engineer,1952-09-04
22684,Rosine,Rettelbach,Staff,1952-04-13
22686,Heather,Boreale,Senior Engineer,1955-03-17
22687,Khalil,Piancastelli,Senior Staff,1954-07-16
22688,Sham,Ebeling,Senior Staff,1954-01-07
22689,Salvador,Maginnis,Engineer,1952-05-26
22691,Morris,Bottner,Senior Staff,1953-04-19
22693,Emran,Valiente,Senior Staff,1955-08-10
22701,Pohua,Frezza,Senior Staff,1954-03-19
22702,Faiza,Reeken,Senior Engineer,1954-03-06
22703,Gladys,Litecky,Senior Staff,1954-05-01
22704,Martien,Levergood,Senior Staff,1953-03-03
22707,Sedat,Vuskovic,Senior Engineer,1955-02-03
22716,Sreekrishna,Waymire,Engineer,1952-03-24
22718,Teiji,Senzako,Staff,1952-10-07
22720,Olivera,Gornas,Senior Staff,1952-03-22
22722,Chenye,Pietrzykowski,Senior Staff,1954-11-12
22725,Pranas,Rabejac,Senior Staff,1954-09-03
22726,Steve,Shanbhogue,Senior Staff,1953-12-18
22728,Makato,Codenie,Senior Staff,1955-09-20
22730,Premal,Basart,Senior Staff,1955-11-11
22731,Genevieve,Kranzdorf,Engineer,1953-05-05
22732,Shaowen,Perin,Senior Staff,1954-06-24
22735,Paddy,Diderrich,Senior Engineer,1955-01-05
22740,Koichi,Gelosh,Senior Engineer,1955-06-26
22741,Duangkaew,Milicic,Senior Engineer,1953-12-21
22744,Berna,Spelt,Senior Engineer,1954-01-15
22749,Snehasis,Famili,Senior Engineer,1955-06-19
22753,Yoshinari,Khalil,Senior Engineer,1955-01-10
22755,Marla,Albarhamtoshy,Senior Staff,1954-02-16
22758,Mabry,Rijckaert,Senior Staff,1955-03-28
22765,Xuejun,Rusmann,Engineer,1952-06-08
22766,Yishay,Jumpertz,Senior Engineer,1954-03-25
22769,Yongmin,Varley,Assistant Engineer,1955-02-06
22770,Peternela,Lund,Staff,1952-02-25
22771,Mabry,Maginnis,Senior Engineer,1953-07-28
22772,Sandeepan,McClurg,Senior Staff,1955-11-06
22774,Alair,Simmel,Senior Staff,1954-02-10
22776,Ekawit,Whitcomb,Senior Staff,1953-09-07
22778,Susumu,Bernick,Senior Engineer,1952-05-26
22779,Suzette,Katiyar,Senior Engineer,1953-10-12
22783,Takahiro,Beerel,Senior Staff,1955-09-03
22784,Fumiko,Terlouw,Senior Engineer,1955-04-19
22786,Moss,Usdin,Senior Staff,1954-10-20
22787,Georgi,Hebert,Senior Engineer,1953-02-10
22788,Prasadram,Plumb,Senior Staff,1952-02-25
22794,Adib,Schiper,Senior Staff,1953-04-06
22798,Bingning,Decaestecker,Senior Staff,1952-03-03
22805,Krister,Rajaraman,Engineer,1955-02-02
22809,Ziyad,Krupka,Senior Engineer,1953-10-23
22810,Lena,Shanbhogue,Engineer,1952-02-11
22812,Weiru,Kemmerer,Senior Staff,1955-12-12
22815,Xiaoheng,Hettesheimer,Senior Staff,1955-07-30
22816,Berto,Greibach,Staff,1953-10-10
22817,Xiaopeng,Ebeling,Senior Engineer,1953-08-27
22820,Danny,Chandrasekhar,Senior Staff,1954-03-06
22824,Christoper,Sidou,Senior Staff,1953-05-17
22828,Danil,Itschner,Senior Engineer,1953-03-15
22833,Alassane,Plessier,Assistant Engineer,1954-11-09
22837,Kwok,Ullian,Engineer,1953-11-29
22838,Brendon,Markovitch,Senior Engineer,1955-10-12
22843,Kwangyoen,Perna,Senior Staff,1952-10-22
22844,Barna,Riesenhuber,Senior Staff,1955-11-06
22849,Moon,Solovay,Technique Leader,1952-03-16
22854,Trygve,Koblitz,Senior Staff,1955-06-20
22855,Shalesh,Thimonier,Technique Leader,1952-10-18
22856,Djenana,Beutelspacher,Engineer,1952-11-10
22859,Apostol,Hammerschmidt,Senior Engineer,1955-06-06
22860,Taizo,Parascandalo,Staff,1954-03-12
22861,Susumu,Baja,Senior Engineer,1953-10-22
22863,Petter,Denna,Staff,1952-09-28
22868,Jinxi,Roisin,Engineer,1955-04-04
22871,Kitty,Heijenga,Staff,1952-03-04
22873,Ebbe,Ashish,Senior Staff,1952-04-14
22878,JoAnna,Tasistro,Senior Engineer,1955-08-30
22880,Yongqiao,Orlowski,Senior Engineer,1954-11-14
22884,Arto,Terekhov,Senior Staff,1953-06-13
22885,Odysseas,Zastre,Senior Engineer,1952-02-15
22886,Gudjon,Templeman,Senior Engineer,1955-01-02
22887,Arno,Henseler,Senior Engineer,1955-10-04
22888,Van,Percebois,Engineer,1952-05-20
22889,Edwin,Klassen,Senior Engineer,1954-12-18
22894,Muzhong,Casley,Senior Staff,1955-08-30
22896,Sachio,Roison,Senior Engineer,1953-07-15
22897,Weiru,Heering,Senior Engineer,1954-10-24
22903,Saniya,Macedo,Senior Engineer,1955-03-29
22904,Irene,Azulay,Engineer,1955-03-18
22908,Eran,Bratsberg,Staff,1952-05-07
22910,Shawna,Cummings,Staff,1954-03-20
22911,Wonhee,Lipner,Senior Engineer,1953-10-01
22917,Adas,Pfau,Senior Engineer,1953-09-05
22919,Georg,Skogmar,Senior Engineer,1952-04-26
22921,Gift,Pfau,Technique Leader,1952-10-05
22923,Kristof,Laventhal,Senior Engineer,1955-09-26
22924,Ziyad,Leslie,Technique Leader,1955-11-15
22927,Aloke,Magliocco,Engineer,1954-04-22
22928,Sanjeeva,Angot,Senior Engineer,1955-09-01
22931,Boalin,Horswill,Senior Staff,1955-07-15
22933,Torsten,Morrow,Staff,1952-04-13
22934,Parviz,Plumb,Senior Staff,1952-06-14
22935,Toshimo,Foong,Senior Engineer,1955-01-27
22937,Shai,Kirkerud,Technique Leader,1953-04-26
22940,Shih,Isaac,Senior Engineer,1955-07-27
22947,Herbert,Schmiedel,Senior Engineer,1952-06-30
22949,Yaghout,Narlikar,Senior Staff,1955-09-18
22950,Reinhold,Pintelas,Staff,1954-02-26
22952,Hausi,Encarnacion,Senior Staff,1953-04-09
22953,Adhemar,Bashian,Senior Staff,1954-07-14
22955,Sarita,Taubenfeld,Staff,1953-07-06
22956,Shietung,Kuhnemann,Senior Engineer,1952-12-04
22959,Kaijung,Beeson,Engineer,1955-10-23
22961,Hirochika,Masamoto,Engineer,1955-11-11
22962,Nikolaos,Peek,Staff,1954-10-28
22966,Mayuko,Heuter,Engineer,1952-04-11
22971,Pasqua,Rosin,Senior Staff,1954-11-19
22972,Yishai,Rahier,Staff,1954-02-10
22973,Jeanne,Conde,Senior Engineer,1953-04-30
22977,Pranay,Lunn,Engineer,1952-02-25
22985,Ekawit,Champarnaud,Staff,1955-08-13
22986,Munenori,Kabayashi,Senior Engineer,1953-10-03
22987,Jeanna,Pehl,Senior Engineer,1953-03-31
22992,Jahangir,Wissmann,Staff,1952-06-30
22994,Atreyi,Gecsei,Senior Staff,1952-05-12
22995,Ger,Stanfel,Senior Engineer,1953-11-19
22997,Lucien,Wilharm,Senior Engineer,1954-05-31
22999,Chiranjit,Erde,Staff,1953-05-21
23000,Arfst,Murillo,Senior Staff,1953-12-08
23001,Akhilish,Irland,Senior Engineer,1953-08-11
23002,Alain,Duclos,Engineer,1955-11-19
23004,Denis,Besselaar,Engineer,1955-05-21
23007,Hyuckchul,Spell,Engineer,1955-06-12
23011,Suzette,Ferretti,Engineer,1955-07-16
